ts,open,high,low,close,volume,timestamp
1717938000000,69712.96,69777.0,69250.01,69467.03,1517.18414,2024-06-09 13:00:00+00:00
1717941600000,69467.04,69559.0,69264.01,69490.12,679.92624,2024-06-09 14:00:00+00:00
1717945200000,69490.13,69590.37,69420.42,69508.64,716.46617,2024-06-09 15:00:00+00:00
1717948800000,69508.64,69636.98,69500.0,69622.88,386.18326,2024-06-09 16:00:00+00:00
1717952400000,69622.88,69698.48,69570.0,69660.51,281.76588,2024-06-09 17:00:00+00:00
1717956000000,69660.52,69848.32,69611.26,69738.1,755.07201,2024-06-09 18:00:00+00:00
1717959600000,69738.09,69857.14,69660.03,69710.26,559.04291,2024-06-09 19:00:00+00:00
1717963200000,69710.26,69730.81,69590.33,69686.85,315.37374,2024-06-09 20:00:00+00:00
1717966800000,69686.86,69821.53,69610.0,69749.96,275.10337,2024-06-09 21:00:00+00:00
1717970400000,69749.95,69787.13,69621.2,69634.35,283.03816,2024-06-09 22:00:00+00:00
1717974000000,69634.36,69684.93,69596.01,69648.14,171.43403,2024-06-09 23:00:00+00:00
1717977600000,69648.15,69655.11,69426.0,69559.99,450.64669,2024-06-10 00:00:00+00:00
1717981200000,69559.99,69686.42,69516.0,69625.52,475.14533,2024-06-10 01:00:00+00:00
1717984800000,69625.52,69801.34,69608.4,69716.0,723.3512,2024-06-10 02:00:00+00:00
1717988400000,69716.01,69767.41,69574.8,69613.2,336.95189,2024-06-10 03:00:00+00:00
1717992000000,69613.2,69677.5,69530.95,69674.33,286.62824,2024-06-10 04:00:00+00:00
1717995600000,69674.33,69674.33,69530.0,69580.48,338.77292,2024-06-10 05:00:00+00:00
1717999200000,69580.47,69618.76,69301.0,69429.87,802.10432,2024-06-10 06:00:00+00:00
1718002800000,69429.87,69500.0,69249.99,69303.99,684.35492,2024-06-10 07:00:00+00:00
1718006400000,69304.0,69494.99,69279.35,69387.5,544.63785,2024-06-10 08:00:00+00:00
1718010000000,69387.5,69474.39,69172.29,69449.99,762.57186,2024-06-10 09:00:00+00:00
1718013600000,69450.0,69470.93,69357.38,69439.99,440.02591,2024-06-10 10:00:00+00:00
1718017200000,69439.99,69550.0,69337.02,69473.89,470.06175,2024-06-10 11:00:00+00:00
1718020800000,69473.89,69520.01,69331.55,69363.99,455.61451,2024-06-10 12:00:00+00:00
1718024400000,69364.0,69512.9,69201.59,69408.21,839.30304,2024-06-10 13:00:00+00:00
1718028000000,69408.21,69662.1,69300.01,69662.09,818.84462,2024-06-10 14:00:00+00:00
1718031600000,69662.1,70195.94,69612.26,70066.12,2090.82351,2024-06-10 15:00:00+00:00
1718035200000,70066.12,70105.82,69722.0,69972.17,1157.81759,2024-06-10 16:00:00+00:00
1718038800000,69972.18,70060.0,69761.89,70043.0,591.25585,2024-06-10 17:00:00+00:00
1718042400000,70043.01,70141.1,69737.56,69860.01,1199.79773,2024-06-10 18:00:00+00:00
1718046000000,69860.01,69860.01,69386.81,69490.8,1347.29029,2024-06-10 19:00:00+00:00
1718049600000,69490.81,69700.51,69334.46,69632.51,1256.69999,2024-06-10 20:00:00+00:00
1718053200000,69632.51,69694.68,69530.0,69585.48,333.26051,2024-06-10 21:00:00+00:00
1718056800000,69585.49,69592.0,69424.28,69495.99,371.95973,2024-06-10 22:00:00+00:00
1718060400000,69495.99,69563.38,69400.01,69540.0,344.74916,2024-06-10 23:00:00+00:00
1718064000000,69540.0,69590.01,69400.0,69410.85,441.01662,2024-06-11 00:00:00+00:00
1718067600000,69410.86,69523.71,68500.0,68724.01,2101.67951,2024-06-11 01:00:00+00:00
1718071200000,68724.0,68922.29,67900.0,68268.62,4237.94052,2024-06-11 02:00:00+00:00
1718074800000,68268.62,68488.0,68170.0,68464.0,1288.03235,2024-06-11 03:00:00+00:00
1718078400000,68464.0,68464.0,67617.0,68024.04,3130.15278,2024-06-11 04:00:00+00:00
1718082000000,68024.03,68056.28,67657.03,67903.57,1529.1594,2024-06-11 05:00:00+00:00
1718085600000,67903.58,67974.49,67325.0,67692.0,1795.62101,2024-06-11 06:00:00+00:00
1718089200000,67691.99,67844.76,67526.95,67570.18,1342.86514,2024-06-11 07:00:00+00:00
1718092800000,67570.18,67641.03,67284.38,67516.74,1502.84818,2024-06-11 08:00:00+00:00
1718096400000,67516.75,67662.49,66900.0,67084.34,2014.92142,2024-06-11 09:00:00+00:00
1718100000000,67084.33,67303.46,66732.0,66961.99,2002.2537,2024-06-11 10:00:00+00:00
1718103600000,66961.99,67123.13,66762.58,66890.01,1762.47556,2024-06-11 11:00:00+00:00
1718107200000,66890.0,67194.31,66790.8,67019.99,1589.99015,2024-06-11 12:00:00+00:00
1718110800000,67020.0,67278.88,66568.35,66812.0,2543.43037,2024-06-11 13:00:00+00:00
1718114400000,66812.01,67103.42,66776.81,66851.26,1417.57274,2024-06-11 14:00:00+00:00
1718118000000,66851.27,67076.0,66051.0,66244.48,3798.63037,2024-06-11 15:00:00+00:00
1718121600000,66244.48,66738.78,66161.26,66487.47,1997.24793,2024-06-11 16:00:00+00:00
1718125200000,66487.48,66805.98,66175.0,66770.99,1527.13797,2024-06-11 17:00:00+00:00
1718128800000,66771.0,67229.93,66652.39,67117.3,1607.24429,2024-06-11 18:00:00+00:00
1718132400000,67117.31,67586.64,67070.51,67407.01,1419.52041,2024-06-11 19:00:00+00:00
1718136000000,67407.02,67500.0,67173.92,67290.07,840.01284,2024-06-11 20:00:00+00:00
1718139600000,67290.07,67396.62,67202.26,67396.61,414.56314,2024-06-11 21:00:00+00:00
1718143200000,67396.61,67572.54,67311.42,67360.22,500.47608,2024-06-11 22:00:00+00:00
1718146800000,67360.22,67588.22,67309.91,67314.24,631.2234,2024-06-11 23:00:00+00:00
1718150400000,67314.23,67436.53,67183.47,67199.99,565.54988,2024-06-12 00:00:00+00:00
1718154000000,67199.99,67240.0,66905.0,67180.01,889.30788,2024-06-12 01:00:00+00:00
1718157600000,67180.0,67596.15,67128.08,67415.25,877.47097,2024-06-12 02:00:00+00:00
1718161200000,67415.26,67496.25,67317.77,67407.0,589.92467,2024-06-12 03:00:00+00:00
1718164800000,67407.01,67624.89,67350.01,67481.59,973.22406,2024-06-12 04:00:00+00:00
1718168400000,67481.6,67505.13,67195.97,67243.21,577.77673,2024-06-12 05:00:00+00:00
1718172000000,67243.21,67382.81,67243.2,67281.64,520.52806,2024-06-12 06:00:00+00:00
1718175600000,67281.63,67500.01,67229.78,67453.63,640.98918,2024-06-12 07:00:00+00:00
1718179200000,67453.64,67532.64,67376.1,67393.46,530.28455,2024-06-12 08:00:00+00:00
1718182800000,67393.47,67804.0,67353.02,67753.32,905.14024,2024-06-12 09:00:00+00:00
1718186400000,67753.33,68059.01,67753.32,67991.98,1156.6136,2024-06-12 10:00:00+00:00
1718190000000,67991.99,68015.4,67716.22,67778.43,766.68201,2024-06-12 11:00:00+00:00
1718193600000,67778.43,69488.0,67736.0,69339.29,5379.40042,2024-06-12 12:00:00+00:00
1718197200000,69339.29,69649.8,69084.0,69320.0,2735.10239,2024-06-12 13:00:00+00:00
1718200800000,69320.01,69980.0,69300.01,69960.57,2435.37218,2024-06-12 14:00:00+00:00
1718204400000,69960.56,69999.0,69539.54,69734.0,1853.76085,2024-06-12 15:00:00+00:00
1718208000000,69734.0,69786.46,69289.5,69616.0,1321.98201,2024-06-12 16:00:00+00:00
1718211600000,69616.01,69862.4,69492.0,69799.99,1193.83082,2024-06-12 17:00:00+00:00
1718215200000,69800.0,69808.47,68575.0,68828.01,4588.76503,2024-06-12 18:00:00+00:00
1718218800000,68828.0,69226.14,67250.0,67532.92,4783.44414,2024-06-12 19:00:00+00:00
1718222400000,67532.92,68312.0,67413.51,68103.97,1909.74876,2024-06-12 20:00:00+00:00
1718226000000,68103.96,68667.44,68097.91,68536.0,963.6066,2024-06-12 21:00:00+00:00
1718229600000,68536.0,68539.99,68270.92,68345.82,591.22825,2024-06-12 22:00:00+00:00
1718233200000,68345.81,68347.0,68124.0,68263.99,425.59028,2024-06-12 23:00:00+00:00
1718236800000,68263.98,68393.63,68005.85,68330.02,653.24483,2024-06-13 00:00:00+00:00
1718240400000,68330.02,68363.35,67910.0,67979.63,644.57501,2024-06-13 01:00:00+00:00
1718244000000,67979.63,68177.0,67690.95,67734.81,1421.54407,2024-06-13 02:00:00+00:00
1718247600000,67734.8,67850.08,66969.98,67474.94,2449.28588,2024-06-13 03:00:00+00:00
1718251200000,67474.95,67729.41,67328.0,67328.01,1050.04279,2024-06-13 04:00:00+00:00
1718254800000,67328.01,67680.0,67328.01,67604.04,641.7077,2024-06-13 05:00:00+00:00
1718258400000,67604.04,67614.55,67300.3,67518.57,618.73732,2024-06-13 06:00:00+00:00
1718262000000,67518.58,67724.81,67399.99,67724.81,653.27078,2024-06-13 07:00:00+00:00
1718265600000,67724.8,67752.06,67508.0,67565.56,609.72584,2024-06-13 08:00:00+00:00
1718269200000,67565.57,67569.67,67168.0,67419.86,1062.57603,2024-06-13 09:00:00+00:00
1718272800000,67419.86,67971.2,67230.94,67820.4,1099.80601,2024-06-13 10:00:00+00:00
1718276400000,67820.4,67961.07,67648.49,67739.99,990.11181,2024-06-13 11:00:00+00:00
1718280000000,67740.0,68449.3,67439.43,67749.54,2656.79802,2024-06-13 12:00:00+00:00
1718283600000,67749.54,68272.0,67521.55,67589.99,1896.88356,2024-06-13 13:00:00+00:00
1718287200000,67590.0,67739.28,67150.0,67365.62,2241.2768,2024-06-13 14:00:00+00:00
1718290800000,67365.62,67537.87,66368.76,66470.01,3376.95479,2024-06-13 15:00:00+00:00
1718294400000,66470.01,67019.42,66251.78,66976.0,2330.72822,2024-06-13 16:00:00+00:00
1718298000000,66976.01,67080.13,66639.47,66920.0,1129.90298,2024-06-13 17:00:00+00:00
1718301600000,66919.99,66976.87,66693.43,66862.99,808.59044,2024-06-13 18:00:00+00:00
1718305200000,66862.99,66884.0,66588.83,66604.01,822.61164,2024-06-13 19:00:00+00:00
1718308800000,66604.01,66810.48,66530.84,66712.98,599.29078,2024-06-13 20:00:00+00:00
1718312400000,66712.97,66969.99,66680.14,66969.99,532.99338,2024-06-13 21:00:00+00:00
1718316000000,66969.99,66980.0,66840.07,66896.0,416.84137,2024-06-13 22:00:00+00:00
1718319600000,66895.99,66909.26,66681.4,66773.01,372.05566,2024-06-13 23:00:00+00:00
1718323200000,66773.01,66897.96,66604.6,66727.73,762.28668,2024-06-14 00:00:00+00:00
1718326800000,66727.73,66833.1,66480.0,66806.17,665.04544,2024-06-14 01:00:00+00:00
1718330400000,66806.17,67027.32,66713.5,66952.0,732.09671,2024-06-14 02:00:00+00:00
1718334000000,66952.01,66982.98,66676.28,66744.0,545.50916,2024-06-14 03:00:00+00:00
1718337600000,66744.0,66833.33,66717.0,66717.39,359.54742,2024-06-14 04:00:00+00:00
1718341200000,66717.38,67221.32,66707.76,67052.49,894.3083,2024-06-14 05:00:00+00:00
1718344800000,67052.5,67124.29,66876.0,66962.41,731.33334,2024-06-14 06:00:00+00:00
1718348400000,66962.4,67110.1,66885.68,66904.98,957.85519,2024-06-14 07:00:00+00:00
1718352000000,66904.98,67256.32,66863.46,67152.04,1185.19372,2024-06-14 08:00:00+00:00
1718355600000,67152.04,67152.04,66899.39,66920.01,824.75726,2024-06-14 09:00:00+00:00
1718359200000,66920.01,67015.92,66836.54,66873.14,620.47859,2024-06-14 10:00:00+00:00
1718362800000,66873.15,67101.0,66746.4,67036.0,753.50403,2024-06-14 11:00:00+00:00
1718366400000,67035.99,67288.0,66960.58,67083.3,927.69147,2024-06-14 12:00:00+00:00
1718370000000,67083.31,67370.24,66950.0,67070.5,1248.80917,2024-06-14 13:00:00+00:00
1718373600000,67070.49,67115.25,66561.3,66982.98,1941.14189,2024-06-14 14:00:00+00:00
1718377200000,66982.98,67059.46,66344.67,66392.0,1612.81579,2024-06-14 15:00:00+00:00
1718380800000,66392.0,66520.0,65200.87,65293.4,5528.72338,2024-06-14 16:00:00+00:00
1718384400000,65293.39,65753.23,65078.31,65416.01,1609.37202,2024-06-14 17:00:00+00:00
1718388000000,65416.01,65537.31,65078.0,65524.86,1647.78965,2024-06-14 18:00:00+00:00
1718391600000,65524.85,65684.0,65299.99,65520.02,897.89248,2024-06-14 19:00:00+00:00
1718395200000,65520.02,65970.23,65480.0,65766.41,901.37516,2024-06-14 20:00:00+00:00
1718398800000,65766.41,66627.52,65725.77,66196.01,1843.14999,2024-06-14 21:00:00+00:00
1718402400000,66196.01,66252.0,65882.35,66014.01,869.02998,2024-06-14 22:00:00+00:00
1718406000000,66014.01,66081.39,65916.0,66043.99,348.48115,2024-06-14 23:00:00+00:00
1718409600000,66043.99,66287.76,65967.5,66185.62,835.37883,2024-06-15 00:00:00+00:00
1718413200000,66185.62,66290.0,66064.88,66076.01,380.8254,2024-06-15 01:00:00+00:00
1718416800000,66076.0,66253.29,66050.32,66215.35,310.18359,2024-06-15 02:00:00+00:00
1718420400000,66215.34,66273.88,66192.0,66267.87,481.86121,2024-06-15 03:00:00+00:00
1718424000000,66267.87,66380.58,66210.0,66246.85,509.33409,2024-06-15 04:00:00+00:00
1718427600000,66246.84,66389.1,66215.29,66231.82,459.71934,2024-06-15 05:00:00+00:00
1718431200000,66231.81,66416.66,66127.0,66168.57,848.80651,2024-06-15 06:00:00+00:00
1718434800000,66168.57,66200.0,66065.8,66076.99,1073.61193,2024-06-15 07:00:00+00:00
1718438400000,66076.99,66221.31,66076.98,66221.31,285.96083,2024-06-15 08:00:00+00:00
1718442000000,66221.31,66280.8,66086.51,66227.0,339.29279,2024-06-15 09:00:00+00:00
1718445600000,66227.0,66306.31,66195.91,66300.01,361.43381,2024-06-15 10:00:00+00:00
1718449200000,66300.01,66348.0,66264.01,66319.95,507.09036,2024-06-15 11:00:00+00:00
1718452800000,66319.94,66360.0,66222.7,66348.01,342.37283,2024-06-15 12:00:00+00:00
1718456400000,66348.01,66354.82,66240.11,66313.47,340.40198,2024-06-15 13:00:00+00:00
1718460000000,66313.47,66313.47,66153.84,66220.52,564.32062,2024-06-15 14:00:00+00:00
1718463600000,66220.51,66478.48,66210.83,66316.02,853.45194,2024-06-15 15:00:00+00:00
1718467200000,66316.02,66360.0,66179.99,66184.0,410.46563,2024-06-15 16:00:00+00:00
1718470800000,66184.0,66304.94,66133.92,66250.01,426.7889,2024-06-15 17:00:00+00:00
1718474400000,66250.0,66250.0,66139.5,66145.19,344.05073,2024-06-15 18:00:00+00:00
1718478000000,66145.19,66208.0,66071.47,66154.7,250.34183,2024-06-15 19:00:00+00:00
1718481600000,66154.7,66170.99,65857.1,66048.02,711.4407,2024-06-15 20:00:00+00:00
1718485200000,66048.02,66149.0,66042.85,66126.89,245.18396,2024-06-15 21:00:00+00:00
1718488800000,66126.89,66200.0,66045.08,66200.0,350.99333,2024-06-15 22:00:00+00:00
1718492400000,66199.99,66287.76,66199.99,66228.25,218.49128,2024-06-15 23:00:00+00:00
1718496000000,66228.25,66269.74,66161.95,66161.96,223.59845,2024-06-16 00:00:00+00:00
1718499600000,66161.96,66218.48,66102.03,66175.68,256.25855,2024-06-16 01:00:00+00:00
1718503200000,66175.68,66182.26,66114.27,66142.86,149.85752,2024-06-16 02:00:00+00:00
1718506800000,66142.86,66164.3,66076.55,66146.0,160.87464,2024-06-16 03:00:00+00:00
1718510400000,66145.99,66207.72,66034.5,66166.02,203.12394,2024-06-16 04:00:00+00:00
1718514000000,66166.02,66264.0,66166.01,66264.0,292.77588,2024-06-16 05:00:00+00:00
1718517600000,66264.0,66360.18,66178.77,66312.01,420.12202,2024-06-16 06:00:00+00:00
1718521200000,66312.01,66357.97,66252.0,66266.3,263.94537,2024-06-16 07:00:00+00:00
1718524800000,66266.3,66340.0,66241.64,66272.51,215.38158,2024-06-16 08:00:00+00:00
1718528400000,66272.51,66428.45,66172.5,66409.97,880.00508,2024-06-16 09:00:00+00:00
1718532000000,66409.97,66770.0,66372.47,66716.31,846.02903,2024-06-16 10:00:00+00:00
1718535600000,66716.31,66742.39,66435.15,66492.83,454.36316,2024-06-16 11:00:00+00:00
1718539200000,66492.83,66642.2,66480.0,66597.47,315.8042,2024-06-16 12:00:00+00:00
1718542800000,66597.48,66762.5,66560.0,66762.49,556.85752,2024-06-16 13:00:00+00:00
1718546400000,66762.49,66793.72,66504.0,66519.02,655.22459,2024-06-16 14:00:00+00:00
1718550000000,66519.01,66723.0,66512.06,66712.8,326.44028,2024-06-16 15:00:00+00:00
1718553600000,66712.8,66744.71,66557.2,66592.19,353.20377,2024-06-16 16:00:00+00:00
1718557200000,66592.19,66669.99,66522.0,66578.02,372.34466,2024-06-16 17:00:00+00:00
1718560800000,66578.02,66669.95,66573.51,66590.01,237.38299,2024-06-16 18:00:00+00:00
1718564400000,66590.01,66647.69,66522.0,66562.52,177.53389,2024-06-16 19:00:00+00:00
1718568000000,66562.52,66620.01,66461.25,66517.55,309.00194,2024-06-16 20:00:00+00:00
1718571600000,66517.54,66541.53,66460.0,66525.0,189.30242,2024-06-16 21:00:00+00:00
1718575200000,66525.01,66998.7,66525.0,66755.99,1146.76764,2024-06-16 22:00:00+00:00
1718578800000,66755.99,66826.13,66631.4,66676.87,386.32311,2024-06-16 23:00:00+00:00
1718582400000,66676.86,66913.69,66549.37,66583.96,735.55873,2024-06-17 00:00:00+00:00
1718586000000,66583.96,66610.0,66234.26,66472.26,961.96966,2024-06-17 01:00:00+00:00
1718589600000,66472.25,66480.0,66213.71,66344.02,1076.67846,2024-06-17 02:00:00+00:00
1718593200000,66344.01,66431.36,66155.0,66222.0,533.17482,2024-06-17 03:00:00+00:00
1718596800000,66222.0,66447.88,66170.77,66447.88,497.32084,2024-06-17 04:00:00+00:00
1718600400000,66447.88,66567.68,66295.0,66351.62,476.40709,2024-06-17 05:00:00+00:00
1718604000000,66351.62,66398.0,66080.0,66132.4,837.29384,2024-06-17 06:00:00+00:00
1718607600000,66132.4,66376.0,65939.67,66172.0,1032.03165,2024-06-17 07:00:00+00:00
1718611200000,66172.0,66317.64,65984.01,66194.51,730.25457,2024-06-17 08:00:00+00:00
1718614800000,66194.5,66250.01,65645.34,65722.08,1260.94761,2024-06-17 09:00:00+00:00
1718618400000,65722.07,65960.01,65556.0,65890.0,1393.98219,2024-06-17 10:00:00+00:00
1718622000000,65890.01,66051.5,65796.01,65817.2,710.24566,2024-06-17 11:00:00+00:00
1718625600000,65817.2,65827.9,65500.0,65625.01,866.70938,2024-06-17 12:00:00+00:00
1718629200000,65625.49,65807.05,65189.0,65200.01,1747.87782,2024-06-17 13:00:00+00:00
1718632800000,65200.0,65790.0,65130.0,65472.98,1382.34399,2024-06-17 14:00:00+00:00
1718636400000,65472.98,65788.73,65239.97,65368.0,1356.80458,2024-06-17 15:00:00+00:00
1718640000000,65368.0,66056.65,65138.0,65898.0,2064.83382,2024-06-17 16:00:00+00:00
1718643600000,65898.01,66607.28,65898.0,66607.28,1936.55029,2024-06-17 17:00:00+00:00
1718647200000,66607.27,67298.81,66550.03,67101.48,3203.57956,2024-06-17 18:00:00+00:00
1718650800000,67101.48,67114.0,66562.68,66691.99,1075.11928,2024-06-17 19:00:00+00:00
1718654400000,66691.99,66764.7,66164.01,66397.94,1425.44933,2024-06-17 20:00:00+00:00
1718658000000,66397.94,66717.9,66306.46,66572.0,617.52734,2024-06-17 21:00:00+00:00
1718661600000,66572.0,66702.99,66482.0,66656.0,436.26182,2024-06-17 22:00:00+00:00
1718665200000,66656.01,66714.81,66392.79,66504.33,1027.24618,2024-06-17 23:00:00+00:00
1718668800000,66504.33,66588.23,65485.71,65749.99,1865.04054,2024-06-18 00:00:00+00:00
1718672400000,65749.98,65966.11,64600.0,65133.99,4761.20322,2024-06-18 01:00:00+00:00
1718676000000,65133.99,65653.68,64569.0,65467.43,3252.7603,2024-06-18 02:00:00+00:00
1718679600000,65467.42,65575.16,65268.0,65500.0,1162.36152,2024-06-18 03:00:00+00:00
1718683200000,65500.0,65769.25,65344.24,65574.21,1102.05127,2024-06-18 04:00:00+00:00
1718686800000,65574.21,65845.47,65555.0,65596.01,1048.15462,2024-06-18 05:00:00+00:00
1718690400000,65596.01,65732.16,65389.44,65500.0,1274.92399,2024-06-18 06:00:00+00:00
1718694000000,65499.99,65800.0,65489.56,65672.51,915.19877,2024-06-18 07:00:00+00:00
1718697600000,65672.51,65750.01,65588.0,65727.53,529.04939,2024-06-18 08:00:00+00:00
1718701200000,65727.54,65727.54,65439.97,65469.92,727.65859,2024-06-18 09:00:00+00:00
1718704800000,65469.92,65612.84,65344.99,65435.52,904.28749,2024-06-18 10:00:00+00:00
1718708400000,65435.51,65487.83,65100.0,65366.0,1571.16015,2024-06-18 11:00:00+00:00
1718712000000,65366.0,65433.97,65001.0,65231.95,1933.01425,2024-06-18 12:00:00+00:00
1718715600000,65231.95,65268.0,64638.06,64844.0,3060.79121,2024-06-18 13:00:00+00:00
1718719200000,64844.01,65406.0,64359.92,64633.99,3780.769,2024-06-18 14:00:00+00:00
1718722800000,64634.0,64929.95,64261.12,64706.0,2620.93731,2024-06-18 15:00:00+00:00
1718726400000,64705.99,64868.98,64336.0,64700.99,2052.90247,2024-06-18 16:00:00+00:00
1718730000000,64700.99,64904.91,64400.0,64610.0,1492.33413,2024-06-18 17:00:00+00:00
1718733600000,64609.99,64867.88,64321.0,64678.01,1240.60852,2024-06-18 18:00:00+00:00
1718737200000,64678.0,64738.83,64060.0,64412.19,2189.08648,2024-06-18 19:00:00+00:00
1718740800000,64412.18,65048.21,64178.1,64936.51,2194.40345,2024-06-18 20:00:00+00:00
1718744400000,64936.5,65305.0,64797.48,65220.02,1082.28714,2024-06-18 21:00:00+00:00
1718748000000,65220.02,65300.0,65052.44,65279.99,777.47664,2024-06-18 22:00:00+00:00
1718751600000,65279.99,65279.99,65056.29,65175.32,811.64199,2024-06-18 23:00:00+00:00
1718755200000,65175.32,65225.89,64855.96,65142.54,1039.9205,2024-06-19 00:00:00+00:00
1718758800000,65142.53,65500.0,64810.62,65035.59,2158.94373,2024-06-19 01:00:00+00:00
1718762400000,65035.59,65489.43,65012.0,65327.94,984.48214,2024-06-19 02:00:00+00:00
1718766000000,65327.94,65603.91,65282.0,65404.0,1078.82025,2024-06-19 03:00:00+00:00
1718769600000,65404.0,65727.54,65349.99,65425.56,1171.36875,2024-06-19 04:00:00+00:00
1718773200000,65425.56,65557.13,65335.0,65413.09,619.02934,2024-06-19 05:00:00+00:00
1718776800000,65413.09,65600.0,65400.0,65599.99,707.43631,2024-06-19 06:00:00+00:00
1718780400000,65600.0,65656.24,65158.05,65326.89,1101.37468,2024-06-19 07:00:00+00:00
1718784000000,65326.89,65356.0,65102.0,65183.89,692.85427,2024-06-19 08:00:00+00:00
1718787600000,65183.89,65306.66,65072.0,65306.65,802.0825,2024-06-19 09:00:00+00:00
1718791200000,65306.66,65520.0,65132.09,65520.0,712.38788,2024-06-19 10:00:00+00:00
1718794800000,65520.0,65544.0,65000.0,65210.0,1644.40047,2024-06-19 11:00:00+00:00
1718798400000,65210.0,65310.02,65030.48,65192.21,629.09782,2024-06-19 12:00:00+00:00
1718802000000,65192.21,65245.21,65054.0,65090.22,580.28069,2024-06-19 13:00:00+00:00
1718805600000,65090.22,65141.89,64832.57,64952.02,1222.80938,2024-06-19 14:00:00+00:00
1718809200000,64952.02,65129.57,64756.28,64922.0,798.50963,2024-06-19 15:00:00+00:00
1718812800000,64921.99,65100.03,64807.35,64922.26,801.58932,2024-06-19 16:00:00+00:00
1718816400000,64922.26,65284.37,64894.25,65083.99,873.5408,2024-06-19 17:00:00+00:00
1718820000000,65083.99,65158.79,64964.06,64973.0,464.92693,2024-06-19 18:00:00+00:00
1718823600000,64973.0,64985.49,64791.76,64882.01,447.24346,2024-06-19 19:00:00+00:00
1718827200000,64882.02,64933.74,64666.0,64874.76,590.94408,2024-06-19 20:00:00+00:00
1718830800000,64874.76,65087.76,64836.98,65004.38,353.32839,2024-06-19 21:00:00+00:00
1718834400000,65004.38,65048.23,64836.0,64836.01,305.3068,2024-06-19 22:00:00+00:00
1718838000000,64836.01,64995.19,64805.01,64974.37,280.11764,2024-06-19 23:00:00+00:00
1718841600000,64974.37,65100.36,64818.72,65098.01,1043.19496,2024-06-20 00:00:00+00:00
1718845200000,65098.0,65407.4,65033.02,65158.56,717.01787,2024-06-20 01:00:00+00:00
1718848800000,65158.57,65237.11,64960.0,65197.45,627.73522,2024-06-20 02:00:00+00:00
1718852400000,65197.45,65244.21,65092.0,65189.99,376.17873,2024-06-20 03:00:00+00:00
1718856000000,65190.0,65338.72,65070.91,65306.01,479.52516,2024-06-20 04:00:00+00:00
1718859600000,65306.01,65613.3,65252.0,65513.93,797.99923,2024-06-20 05:00:00+00:00
1718863200000,65513.93,65635.83,65386.0,65465.24,818.36715,2024-06-20 06:00:00+00:00
1718866800000,65465.24,65967.39,65465.23,65858.84,1122.59755,2024-06-20 07:00:00+00:00
1718870400000,65858.84,65927.48,65603.33,65690.63,700.1449,2024-06-20 08:00:00+00:00
1718874000000,65690.63,65750.32,65559.45,65719.99,726.30298,2024-06-20 09:00:00+00:00
1718877600000,65719.99,66287.49,65646.0,66209.49,869.96099,2024-06-20 10:00:00+00:00
1718881200000,66209.49,66482.94,66109.38,66169.85,1420.28827,2024-06-20 11:00:00+00:00
1718884800000,66169.86,66300.5,65864.88,65979.99,1282.52182,2024-06-20 12:00:00+00:00
1718888400000,65979.99,65998.0,65136.22,65142.65,2651.10672,2024-06-20 13:00:00+00:00
1718892000000,65142.65,65188.99,64658.06,64952.02,1979.37081,2024-06-20 14:00:00+00:00
1718895600000,64952.02,65126.91,64788.4,64831.23,1418.7677,2024-06-20 15:00:00+00:00
1718899200000,64831.24,64950.0,64559.15,64888.0,1552.4506,2024-06-20 16:00:00+00:00
1718902800000,64887.99,65027.26,64690.79,64970.02,778.89348,2024-06-20 17:00:00+00:00
1718906400000,64970.01,65217.21,64940.0,65116.01,712.23293,2024-06-20 18:00:00+00:00
1718910000000,65116.01,65116.01,64830.0,65050.0,2164.87422,2024-06-20 19:00:00+00:00
1718913600000,65049.99,65200.11,65001.97,65099.99,776.74481,2024-06-20 20:00:00+00:00
1718917200000,65100.0,65188.23,65040.51,65050.46,272.03163,2024-06-20 21:00:00+00:00
1718920800000,65050.47,65150.48,64970.0,64989.95,288.29161,2024-06-20 22:00:00+00:00
1718924400000,64989.95,65064.42,64848.7,64869.99,688.69097,2024-06-20 23:00:00+00:00
1718928000000,64869.99,64940.0,64635.49,64832.0,752.02054,2024-06-21 00:00:00+00:00
1718931600000,64832.0,65015.4,64655.17,64967.98,938.18606,2024-06-21 01:00:00+00:00
1718935200000,64967.99,65066.66,64721.01,64786.0,555.58921,2024-06-21 02:00:00+00:00
1718938800000,64786.0,64832.75,64345.0,64506.14,905.30357,2024-06-21 03:00:00+00:00
1718942400000,64506.15,64673.02,64318.0,64670.0,832.17164,2024-06-21 04:00:00+00:00
1718946000000,64670.0,64681.02,64508.0,64661.47,524.09296,2024-06-21 05:00:00+00:00
1718949600000,64661.47,64736.1,64562.5,64627.64,627.49011,2024-06-21 06:00:00+00:00
1718953200000,64627.64,64739.09,64190.76,64201.63,1033.34054,2024-06-21 07:00:00+00:00
1718956800000,64201.63,64372.15,63522.75,63639.64,2349.97676,2024-06-21 08:00:00+00:00
1718960400000,63639.64,64300.0,63564.37,64100.0,1803.08001,2024-06-21 09:00:00+00:00
1718964000000,64100.0,64174.0,63814.0,63896.02,856.49464,2024-06-21 10:00:00+00:00
1718967600000,63896.02,64060.01,63672.55,63770.0,1106.70545,2024-06-21 11:00:00+00:00
1718971200000,63770.01,63929.98,63505.0,63827.39,1278.63406,2024-06-21 12:00:00+00:00
1718974800000,63827.39,63879.07,63379.35,63615.21,2331.22014,2024-06-21 13:00:00+00:00
